,v,v_err,i,i_err,vi,vi_err,x,y,Vbin,Ibin
3901,19.25,0.01,18.631,0.004,0.619,0.0108,2924.917,3106.386,71,71
3902,18.765,0.003,18.188,0.01,0.577,0.0104,2936.13,3223.982,71,71
3903,19.056,0.003,18.452,0.016,0.604,0.0163,2929.213,3345.757,71,71
3904,18.599,0.008,18.038,0.01,0.561,0.0128,2937.589,3349.991,61,61
3905,16.496,0.0059,15.743,0.0063,0.753,0.0086,2913.946,3531.048,22,22
3906,18.718,0.003,18.134,0.016,0.584,0.0163,2922.78,3534.795,72,72
3907,17.601,0.012,17.059,0.006,0.542,0.0134,2930.425,3649.309,52,52
3908,17.273,0.003,16.692,0.007,0.581,0.0076,2927.58,3677.24,43,43
3909,18.523,0.004,17.962,0.006,0.561,0.0072,2924.419,3809.761,63,63
3910,18.035,0.006,17.496,0.006,0.539,0.0085,2917.586,3835.214,53,53
3911,17.725,0.002,17.186,0.009,0.539,0.0092,2916.049,3841.836,53,53
3912,18.893,0.005,18.303,0.008,0.59,0.0094,2920.59,3875.294,74,74
3913,18.797,0.013,18.136,0.021,0.661,0.0247,2925.58,3889.127,74,74
3914,18.391,0.007,17.834,0.009,0.557,0.0114,2929.695,3921.44,64,64
3915,18.513,0.009,17.936,0.008,0.577,0.012,2933.785,3935.82,64,64
3916,17.131,0.011,16.509,0.009,0.622,0.0142,2922.186,3965.818,44,44
3917,17.06,0.002,16.414,0.007,0.646,0.0073,2949.013,3035.53,41,41
3918,17.703,0.007,17.16,0.005,0.543,0.0086,2949.467,3048.926,51,51
3919,18.961,0.005,18.368,0.01,0.593,0.0112,2960.859,3060.884,71,71
3920,19.249,0.012,18.632,0.02,0.617,0.0233,2940.415,3122.121,71,71
3921,19.233,0.01,18.607,0.021,0.626,0.0233,2943.313,3128.903,71,71
3922,19.115,0.004,18.5,0.022,0.615,0.0224,2942.091,3166.126,71,71
3923,19.064,0.015,18.462,0.011,0.602,0.0186,2947.447,3206.496,71,71
3924,17.842,0.005,17.302,0.009,0.54,0.0103,2962.005,3206.823,51,51
3925,18.711,0.003,18.137,0.01,0.574,0.0104,2945.505,3219.701,71,71
3926,18.562,0.007,17.992,0.015,0.57,0.0166,2945.821,3262.49,61,61
3927,17.881,0.011,17.341,0.01,0.54,0.0149,2956.643,3251.759,51,51
3928,18.598,0.004,18.033,0.022,0.565,0.0224,2942.238,3320.553,61,61
3929,17.781,0.006,17.238,0.006,0.543,0.0085,2962.755,3318.021,51,51
3930,18.865,0.001,18.274,0.014,0.591,0.014,2939.0,3403.127,71,71
3931,16.925,0.007,16.244,0.006,0.681,0.0092,2955.628,3524.701,32,32
3932,18.701,0.006,18.125,0.012,0.576,0.0134,2957.424,3628.431,62,72
3933,17.934,0.009,17.396,0.012,0.538,0.015,2953.716,3970.053,54,54
3934,18.742,0.012,18.15,0.012,0.592,0.017,2982.942,3097.489,71,71
3935,18.5,0.007,17.922,0.013,0.578,0.0148,2984.852,3101.447,61,61
3936,19.24,0.005,18.605,0.003,0.635,0.0058,2968.565,3126.687,71,71
3937,18.722,0.018,18.133,0.013,0.589,0.0222,2969.117,3198.339,71,71
3938,18.814,0.019,18.178,0.019,0.636,0.0269,2975.012,3239.391,71,71
3939,17.768,0.008,17.227,0.008,0.541,0.0113,2975.995,3302.863,51,51
3940,18.386,0.004,17.828,0.019,0.558,0.0194,2966.46,3456.807,62,62
3941,18.183,0.013,17.629,0.006,0.554,0.0143,2984.792,3531.067,62,62
3942,18.2,0.006,17.653,0.01,0.547,0.0117,2966.765,3574.884,62,62
3943,18.034,0.013,17.494,0.004,0.54,0.0136,2985.655,3856.335,53,53
3944,16.097,0.0049,15.352,0.0053,0.745,0.0072,3006.997,3025.654,11,11
3945,18.72,0.009,18.142,0.003,0.578,0.0095,2997.074,3057.968,71,71
3946,18.033,0.004,17.482,0.014,0.551,0.0146,2998.765,3266.965,51,51
3947,18.406,0.013,17.844,0.017,0.562,0.0214,3000.191,3289.589,61,61
3948,17.693,0.009,17.148,0.007,0.545,0.0114,3004.672,3293.796,51,51
3949,17.743,0.004,17.205,0.01,0.538,0.0108,2996.277,3389.642,51,51
3950,18.354,0.004,17.789,0.001,0.565,0.0041,2996.792,3462.251,62,62
3951,17.775,0.007,17.237,0.008,0.538,0.0106,3000.326,3512.604,52,52
3952,18.009,0.003,17.46,0.025,0.549,0.0252,2990.813,3513.594,52,52
3953,17.964,0.004,17.384,0.008,0.58,0.0089,3003.451,3731.727,53,53
3954,17.576,0.002,17.021,0.008,0.555,0.0082,3010.82,3734.237,53,53
3955,18.787,0.019,18.22,0.024,0.567,0.0306,2992.845,3850.0,73,73
3956,17.948,0.004,17.409,0.003,0.539,0.005,2993.802,3854.938,53,53
3957,18.593,0.016,18.039,0.013,0.554,0.0206,3023.012,2996.453,61,61
3958,18.77,0.01,18.183,0.002,0.587,0.0102,3021.429,3029.785,71,71
3959,17.594,0.001,17.042,0.002,0.552,0.0022,3014.609,3115.583,51,51
3960,19.052,0.009,18.44,0.006,0.612,0.0108,3015.418,3192.642,71,71
3961,18.621,0.009,18.046,0.004,0.575,0.0098,3015.767,3281.591,61,61
3962,18.118,0.008,17.574,0.007,0.544,0.0106,3023.638,3263.2,51,61
3963,19.072,0.006,18.462,0.022,0.61,0.0228,3028.122,3299.199,71,71
3964,17.164,0.003,16.542,0.009,0.622,0.0095,3032.148,3307.963,41,41
3965,17.151,0.004,16.53,0.006,0.621,0.0072,3021.575,3334.983,41,41
3966,18.742,0.021,18.166,0.018,0.576,0.0277,3027.405,3330.568,71,71
3967,17.264,0.011,16.675,0.007,0.589,0.013,3018.567,3408.282,41,41
3968,17.505,0.006,16.949,0.01,0.556,0.0117,3031.312,3457.521,42,52
3969,18.272,0.005,17.724,0.008,0.548,0.0094,3015.328,3656.263,63,63
3970,18.613,0.009,18.045,0.01,0.568,0.0135,3014.272,3664.146,63,63
3971,17.306,0.006,16.734,0.008,0.572,0.01,3022.221,3805.743,43,43
3972,17.606,0.005,17.063,0.005,0.543,0.0071,3034.486,3907.715,54,54
3973,18.699,0.007,18.122,0.012,0.577,0.0139,3019.059,3926.942,64,74
3974,17.859,0.01,17.308,0.007,0.551,0.0122,3047.536,3028.729,51,51
3975,18.857,0.014,18.266,0.013,0.591,0.0191,3051.725,3041.093,71,71
3976,18.692,0.002,18.114,0.005,0.578,0.0054,3045.552,3243.509,61,71
3977,18.941,0.016,18.314,0.002,0.627,0.0161,3047.242,3283.39,71,71
3978,19.004,0.005,18.378,0.016,0.626,0.0168,3054.798,3376.832,71,71
3979,17.005,0.005,16.334,0.013,0.671,0.0139,3046.049,3407.213,41,31
3980,17.542,0.011,16.985,0.015,0.557,0.0186,3053.413,3413.475,41,51
3981,18.177,0.006,17.621,0.011,0.556,0.0125,3042.7,3467.737,62,62
3982,17.969,0.014,17.417,0.009,0.552,0.0166,3045.753,3492.279,52,52
3983,18.988,0.002,18.323,0.012,0.665,0.0122,3044.426,3595.5,72,72
3984,18.425,0.004,17.868,0.003,0.557,0.005,3042.769,3762.047,63,63
3985,18.1,0.005,17.556,0.003,0.544,0.0058,3046.145,3747.068,53,63
3986,19.217,0.004,18.599,0.002,0.618,0.0045,3055.996,3758.88,73,73
3987,19.132,0.006,18.525,0.008,0.607,0.01,3044.941,3811.337,73,73
3988,17.862,0.005,17.327,0.001,0.535,0.0051,3071.298,3079.434,51,51
3989,18.609,0.002,18.029,0.012,0.58,0.0122,3082.201,3153.677,61,61
3990,18.812,0.015,18.233,0.018,0.579,0.0234,3082.682,3148.465,71,71
3991,18.534,0.002,17.97,0.008,0.564,0.0082,3064.48,3274.579,61,61
3992,18.846,0.011,18.257,0.008,0.589,0.0136,3077.699,3394.791,71,71
3993,18.415,0.011,17.851,0.003,0.564,0.0114,3068.125,3476.184,62,62
3994,17.115,0.011,16.471,0.01,0.644,0.0149,3085.598,3473.388,42,42
3995,19.216,0.005,18.593,0.008,0.623,0.0094,3068.695,3671.6,73,73
3996,18.559,0.002,17.988,0.006,0.571,0.0063,3069.72,3709.242,63,63
3997,18.778,0.008,18.202,0.012,0.576,0.0144,3083.641,3726.247,73,73
3998,19.106,0.011,18.511,0.008,0.595,0.0136,3075.052,3952.018,74,74
3999,18.976,0.015,18.35,0.011,0.626,0.0186,3105.238,3005.895,71,71
4000,17.867,0.003,17.327,0.011,0.54,0.0114,3089.576,3090.661,51,51
4001,18.83,0.007,18.238,0.012,0.592,0.0139,3098.668,3123.129,71,71
4002,19.198,0.008,18.582,0.011,0.616,0.0136,3098.322,3125.51,71,71
4003,17.857,0.007,17.323,0.011,0.534,0.013,3104.673,3208.003,51,51
4004,19.104,0.01,18.509,0.014,0.595,0.0172,3105.559,3229.062,71,71
4005,19.03,0.004,18.424,0.006,0.606,0.0072,3109.726,3213.285,71,71
4006,18.699,0.005,18.113,0.001,0.586,0.0051,3112.776,3236.461,61,71
4007,18.67,0.001,18.09,0.019,0.58,0.019,3090.432,3267.403,61,61
4008,17.611,0.004,17.073,0.005,0.538,0.0064,3096.674,3280.466,51,51
4009,18.192,0.004,17.64,0.006,0.552,0.0072,3102.192,3318.482,61,61
4010,17.788,0.002,17.249,0.003,0.539,0.0036,3102.782,3332.018,51,51
4011,18.346,0.016,17.798,0.002,0.548,0.0161,3107.22,3331.22,61,61
4012,18.0,0.004,17.527,0.002,0.473,0.0045,3110.934,3349.46,51,61
4013,17.592,0.006,17.045,0.007,0.547,0.0092,3105.379,3551.629,52,52
4014,18.246,0.007,17.645,0.009,0.601,0.0114,3099.493,3616.669,62,62
4015,17.793,0.002,17.25,0.007,0.543,0.0073,3112.754,3758.697,53,53
4016,19.164,0.008,18.563,0.012,0.601,0.0144,3090.712,3793.097,73,73
4017,16.657,0.0063,15.983,0.007,0.674,0.0095,3088.7,3889.023,34,34
4018,17.762,0.009,17.23,0.01,0.532,0.0135,3102.069,3953.967,54,54
4019,19.008,0.005,18.413,0.008,0.595,0.0094,3122.407,3053.091,71,71
4020,18.752,0.002,18.177,0.003,0.575,0.0036,3122.016,3142.537,71,71
4021,17.721,0.009,17.188,0.006,0.533,0.0108,3128.895,3240.929,51,51
4022,18.713,0.002,18.14,0.006,0.573,0.0063,3114.956,3295.697,71,71
4023,18.319,0.007,17.776,0.007,0.543,0.0099,3120.915,3339.108,61,61
4024,17.06,0.008,16.417,0.001,0.643,0.0081,3134.822,3444.448,42,42
4025,19.263,0.007,18.649,0.007,0.614,0.0099,3115.97,3508.572,72,72
4026,18.945,0.006,18.335,0.011,0.61,0.0125,3135.027,3717.074,73,73
4027,18.218,0.002,17.674,0.008,0.544,0.0082,3124.879,3759.805,63,63
4028,18.191,0.003,17.623,0.004,0.568,0.005,3120.117,3796.139,63,63
4029,19.034,0.004,18.433,0.006,0.601,0.0072,3125.252,3789.438,73,73
4030,18.581,0.008,18.019,0.006,0.562,0.01,3126.87,3894.803,64,64
4031,17.526,0.003,16.978,0.009,0.548,0.0095,3134.551,3922.839,44,54
4032,18.253,0.007,17.689,0.003,0.564,0.0076,3141.75,3031.173,61,61
4033,19.176,0.007,18.563,0.008,0.613,0.0106,3145.675,3078.079,71,71
4034,17.964,0.002,17.428,0.012,0.536,0.0122,3159.418,3076.697,51,51
4035,17.793,0.004,17.258,0.006,0.535,0.0072,3152.661,3237.943,51,51
4036,19.041,0.006,18.436,0.007,0.605,0.0092,3143.199,3307.575,71,71
4037,17.426,0.004,16.866,0.004,0.56,0.0057,3156.146,3313.57,41,41
4038,17.295,0.009,16.704,0.005,0.591,0.0103,3140.735,3454.208,42,42
4039,19.077,0.006,18.478,0.008,0.599,0.01,3152.988,3440.553,72,72
4040,17.126,0.001,16.513,0.002,0.613,0.0022,3158.379,3567.747,42,42
4041,15.965,0.0046,15.245,0.005,0.72,0.0068,3140.992,3646.405,13,13
4042,18.377,0.003,17.837,0.006,0.54,0.0067,3155.229,3701.001,63,63
4043,17.575,0.003,17.036,0.009,0.539,0.0095,3160.399,3712.135,53,53
4044,18.606,0.004,18.042,0.007,0.564,0.0081,3139.697,3745.695,63,63
4045,19.22,0.008,18.624,0.009,0.596,0.012,3139.42,3841.363,73,73
4046,19.261,0.002,18.648,0.007,0.613,0.0073,3170.249,3088.062,71,71
4047,18.724,0.005,18.154,0.003,0.57,0.0058,3173.352,3115.866,71,71
4048,18.448,0.01,17.881,0.011,0.567,0.0149,3180.793,3198.552,61,61
4049,18.225,0.004,17.628,0.002,0.597,0.0045,3184.668,3219.432,61,61
4050,18.619,0.002,18.051,0.006,0.568,0.0063,3172.473,3283.101,61,61
4051,18.873,0.004,18.285,0.005,0.588,0.0064,3182.133,3425.951,72,72
4052,18.455,0.003,17.893,0.004,0.562,0.005,3180.13,3458.371,62,62
4053,19.107,0.004,18.495,0.01,0.612,0.0108,3184.99,3473.113,72,72
4054,17.511,0.004,16.968,0.0,0.543,0.004,3186.667,3555.434,42,52
4055,17.619,0.004,17.081,0.005,0.538,0.0064,3165.548,3576.812,52,52
4056,18.733,0.015,18.133,0.001,0.6,0.015,3172.103,3654.689,73,73
4057,19.244,0.002,18.551,0.001,0.693,0.0022,3170.465,3710.55,73,73
4058,17.786,0.003,17.229,0.003,0.557,0.0042,3173.888,3727.683,53,53
4059,16.535,0.006,15.806,0.0065,0.729,0.0088,3165.198,3753.376,23,23
4060,18.245,0.005,17.697,0.004,0.548,0.0064,3191.342,3060.67,61,61
4061,18.654,0.002,18.079,0.006,0.575,0.0063,3194.364,3114.675,61,61
4062,17.921,0.008,17.388,0.008,0.533,0.0113,3202.228,3141.685,51,51
4063,18.69,0.003,18.11,0.004,0.58,0.005,3201.036,3140.145,61,71
4064,19.2,0.004,18.581,0.008,0.619,0.0089,3197.396,3254.239,71,71
4065,18.918,0.009,18.329,0.007,0.589,0.0114,3189.872,3327.47,71,71
4066,18.75,0.005,18.166,0.006,0.584,0.0078,3211.878,3359.048,71,71
4067,17.053,0.006,16.401,0.005,0.652,0.0078,3194.103,3511.933,42,42
4068,16.047,0.0048,15.318,0.0052,0.729,0.007,3191.49,3584.294,12,12
4069,18.461,0.009,17.915,0.007,0.546,0.0114,3188.767,3745.775,63,63
4070,18.98,0.006,18.4,0.01,0.58,0.0117,3203.923,3866.094,74,74
4071,18.202,0.003,17.672,0.003,0.53,0.0042,3198.545,3918.375,64,64
4072,17.977,0.004,17.433,0.005,0.544,0.0064,3222.68,3171.432,51,51
4073,18.155,0.004,17.613,0.003,0.542,0.005,3227.571,3164.105,61,61
4074,18.803,0.007,18.212,0.015,0.591,0.0166,3235.814,3229.543,71,71
4075,16.188,0.0051,15.461,0.0055,0.727,0.0075,3233.02,3260.17,21,21
4076,18.628,0.007,18.051,0.003,0.577,0.0076,3230.947,3244.249,61,61
4077,19.264,0.004,18.634,0.009,0.63,0.0098,3213.108,3311.171,71,71
4078,17.82,0.006,17.283,0.007,0.537,0.0092,3229.74,3339.314,51,51
4079,16.376,0.0056,15.653,0.006,0.723,0.0082,3232.948,3480.987,22,22
4080,18.794,0.005,18.221,0.001,0.573,0.0051,3222.56,3551.752,72,72
4081,18.604,0.005,18.033,0.002,0.571,0.0054,3213.247,3564.234,62,62
4082,15.811,0.0043,15.077,0.0046,0.734,0.0063,3218.021,3624.194,13,13
4083,19.059,0.006,18.468,0.006,0.591,0.0085,3218.233,3728.744,73,73
4084,18.627,0.006,18.07,0.008,0.557,0.01,3232.408,3794.922,63,63
4085,18.189,0.007,17.65,0.005,0.539,0.0086,3213.211,3840.45,64,64
4086,19.134,0.011,18.528,0.011,0.606,0.0156,3230.899,3911.306,74,74
4087,18.047,0.004,17.509,0.003,0.538,0.005,3241.734,3018.36,51,51
4088,18.096,0.003,17.557,0.005,0.539,0.0058,3248.315,3018.449,51,61
4089,16.093,0.0049,15.375,0.0053,0.718,0.0072,3248.148,3084.194,11,11
4090,17.388,0.007,16.872,0.005,0.516,0.0086,3240.799,3224.667,41,41
4091,18.624,0.006,18.071,0.008,0.553,0.01,3253.409,3411.028,62,62
4092,18.805,0.011,18.226,0.008,0.579,0.0136,3243.696,3569.701,72,72
4093,17.695,0.001,17.157,0.005,0.538,0.0051,3247.429,3630.191,53,53
4094,18.688,0.004,18.122,0.004,0.566,0.0057,3251.147,3790.93,63,73
4095,17.77,0.003,17.242,0.005,0.528,0.0058,3241.427,3841.748,54,54
4096,17.269,0.005,16.706,0.0,0.563,0.005,3247.381,3946.255,44,44
4097,18.608,0.01,18.048,0.001,0.56,0.01,3263.63,2996.974,61,61
4098,18.86,0.007,18.271,0.005,0.589,0.0086,3266.874,3010.728,71,71
4099,18.96,0.006,18.358,0.003,0.602,0.0067,3272.77,2992.402,71,71
4100,17.952,0.008,17.379,0.005,0.573,0.0094,3273.081,3125.271,51,51
4101,18.353,0.005,17.789,0.002,0.564,0.0054,3270.769,3139.078,61,61
4102,19.195,0.008,18.572,0.005,0.623,0.0094,3265.716,3253.698,71,71
4103,18.792,0.01,18.208,0.01,0.584,0.0141,3280.915,3302.459,71,71
4104,18.481,0.0147,17.907,0.0171,0.574,0.0226,3277.634,3339.461,61,61
4105,18.055,0.006,17.494,0.002,0.561,0.0063,3264.02,3361.241,52,52
4106,19.13,0.007,18.52,0.004,0.61,0.0081,3271.568,3501.519,72,72
4107,19.012,0.006,18.417,0.008,0.595,0.01,3283.624,3578.419,72,72
4108,18.563,0.011,17.995,0.005,0.568,0.0121,3267.928,3639.638,63,63
4109,18.821,0.004,18.24,0.013,0.581,0.0136,3287.126,3652.361,73,73
4110,18.988,0.006,18.39,0.002,0.598,0.0063,3278.956,3857.216,74,74
4111,17.817,0.004,17.297,0.002,0.52,0.0045,3275.445,3933.658,54,54
4112,18.777,0.004,18.189,0.004,0.588,0.0057,3295.807,3151.497,71,71
4113,18.664,0.006,18.092,0.005,0.572,0.0078,3309.529,3149.98,61,61
4114,18.834,0.004,18.258,0.002,0.576,0.0045,3304.592,3230.596,71,71
4115,18.75,0.002,18.142,0.007,0.608,0.0073,3298.517,3271.961,71,71
4116,18.03,0.005,17.468,0.005,0.562,0.0071,3288.467,3288.508,51,51
4117,17.985,0.01,17.404,0.006,0.581,0.0117,3307.521,3320.588,52,51
4118,18.691,0.008,18.119,0.004,0.572,0.0089,3311.604,3425.264,62,72
4119,18.245,0.006,17.666,0.01,0.579,0.0117,3309.258,3469.736,62,62
4120,18.968,0.004,18.373,0.007,0.595,0.0081,3306.813,3628.447,73,73
4121,18.664,0.006,18.097,0.005,0.567,0.0078,3303.525,3675.716,63,63
4122,19.279,0.008,18.618,0.009,0.661,0.012,3301.751,3702.687,73,73
4123,17.42,0.004,16.871,0.004,0.549,0.0057,3293.304,3726.703,43,43
4124,18.151,0.0,17.613,0.004,0.538,0.004,3290.003,3763.988,63,63
4125,18.743,0.01,18.17,0.003,0.573,0.0104,3292.402,3912.132,74,74
4126,18.118,0.009,17.579,0.004,0.539,0.0098,3325.318,3014.838,51,61
4127,18.709,0.003,18.133,0.003,0.576,0.0042,3326.037,3048.816,71,71
4128,18.891,0.006,18.307,0.005,0.584,0.0078,3316.465,3162.934,71,71
4129,18.927,0.011,18.336,0.015,0.591,0.0186,3337.895,3171.238,71,71
4130,17.821,0.003,17.28,0.003,0.541,0.0042,3325.627,3210.435,51,51
4131,18.53,0.017,17.973,0.007,0.557,0.0184,3337.341,3231.223,61,61
4132,17.716,0.003,17.179,0.003,0.537,0.0042,3333.529,3250.674,51,51
4133,17.395,0.01,16.826,0.013,0.569,0.0164,3322.823,3317.884,42,42
4134,17.174,0.007,16.563,0.003,0.611,0.0076,3326.997,3313.695,42,42
4135,17.456,0.009,16.906,0.004,0.55,0.0098,3337.533,3502.736,42,42
4136,19.012,0.017,18.34,0.017,0.672,0.024,3325.133,3524.5,72,72
4137,15.413,0.0036,14.661,0.0038,0.752,0.0052,3325.673,3580.186,3,3
4138,18.914,0.009,18.328,0.004,0.586,0.0098,3336.75,3601.599,73,73
4139,19.229,0.009,18.612,0.008,0.617,0.012,3324.466,3664.039,73,73
4140,17.311,0.003,16.74,0.006,0.571,0.0067,3333.646,3859.1,44,44
4141,17.748,0.003,17.217,0.007,0.531,0.0076,3324.21,3898.647,54,54
4142,17.275,0.003,16.69,0.004,0.585,0.005,3356.176,3118.798,41,41
4143,18.946,0.01,18.354,0.011,0.592,0.0149,3346.699,3261.293,71,71
4144,18.816,0.009,18.224,0.009,0.592,0.0127,3349.112,3262.604,71,71
4145,19.255,0.003,18.62,0.01,0.635,0.0104,3362.614,3241.442,71,71
4146,19.255,0.012,18.619,0.016,0.636,0.02,3354.791,3362.991,72,72
4147,17.82,0.011,17.281,0.011,0.539,0.0156,3340.04,3411.711,52,52
4148,18.87,0.005,18.292,0.007,0.578,0.0086,3354.022,3434.191,72,72
4149,17.613,0.005,17.073,0.002,0.54,0.0054,3349.32,3526.592,52,52
4150,18.473,0.004,17.915,0.007,0.558,0.0081,3359.992,3543.51,63,63
4151,18.712,0.01,18.151,0.006,0.561,0.0117,3356.869,3576.95,73,73
4152,19.172,0.008,18.566,0.004,0.606,0.0089,3355.052,3661.676,73,73
4153,17.575,0.002,17.039,0.004,0.536,0.0045,3347.042,3771.276,53,53
4154,17.053,0.006,16.42,0.001,0.633,0.0061,3342.572,3902.525,44,44
4155,18.934,0.013,18.355,0.008,0.579,0.0153,3362.893,3149.431,71,71
4156,15.576,0.0039,14.845,0.0042,0.731,0.0057,3364.031,3164.424,1,1
4157,17.854,0.004,17.311,0.005,0.543,0.0064,3365.279,3308.15,52,52
4158,18.146,0.001,17.606,0.002,0.54,0.0022,3382.15,3383.167,62,62
4159,18.309,0.008,17.759,0.004,0.55,0.0089,3365.391,3458.289,62,62
4160,17.76,0.007,17.233,0.01,0.527,0.0122,3362.994,3458.414,52,52
4161,17.624,0.001,17.079,0.008,0.545,0.0081,3385.785,3510.237,52,52
4162,19.278,0.005,18.654,0.007,0.624,0.0086,3386.766,3488.313,72,72
4163,19.04,0.009,18.442,0.008,0.598,0.012,3373.116,3533.355,73,73
4164,17.86,0.006,17.328,0.001,0.532,0.0061,3375.37,3579.103,53,53
4165,17.925,0.009,17.389,0.001,0.536,0.0091,3377.055,3691.656,53,53
4166,18.309,0.007,17.762,0.006,0.547,0.0092,3371.005,3826.108,64,64
4167,17.796,0.004,17.267,0.004,0.529,0.0057,3387.811,3924.756,54,54
4168,17.528,0.003,16.98,0.005,0.548,0.0058,3409.206,3043.351,41,51
4169,18.638,0.005,18.063,0.007,0.575,0.0086,3404.648,3301.23,62,62
4170,17.295,0.003,16.737,0.004,0.558,0.005,3412.642,3390.203,42,42
4171,18.819,0.008,18.244,0.01,0.575,0.0128,3389.783,3531.497,73,73
4172,16.263,0.0053,15.547,0.0057,0.716,0.0078,3397.869,3538.998,23,23
4173,19.107,0.005,18.492,0.007,0.615,0.0086,3392.988,3589.541,73,73
4174,17.822,0.005,17.289,0.003,0.533,0.0058,3406.969,3854.202,54,54
4175,19.089,0.014,18.498,0.012,0.591,0.0184,3397.476,3932.634,74,74
4176,15.496,0.0037,14.748,0.004,0.748,0.0054,3419.612,3064.663,1,1
4177,18.974,0.008,18.389,0.004,0.585,0.0089,3419.581,3249.638,72,72
4178,17.453,0.001,16.908,0.003,0.545,0.0032,3423.366,3283.043,42,42
4179,16.261,0.0053,15.537,0.0057,0.724,0.0078,3422.174,3363.201,22,22
4180,18.382,0.006,17.832,0.007,0.55,0.0092,3426.751,3441.967,62,62
4181,18.47,0.009,17.895,0.009,0.575,0.0127,3418.477,3558.379,63,63
4182,18.921,0.004,18.333,0.006,0.588,0.0072,3426.541,3776.204,74,74
4183,18.229,0.008,17.665,0.005,0.564,0.0094,3424.974,3946.605,64,64
4184,18.752,0.004,18.18,0.004,0.572,0.0057,3445.479,3080.713,72,72
4185,18.949,0.006,18.363,0.011,0.586,0.0125,3441.512,3098.265,72,72
4186,19.012,0.008,18.414,0.008,0.598,0.0113,3449.809,3128.515,72,72
4187,18.978,0.003,18.394,0.003,0.584,0.0042,3446.609,3261.234,72,72
4188,19.036,0.01,18.435,0.018,0.601,0.0206,3440.735,3272.957,72,72
4189,17.186,0.003,16.58,0.003,0.606,0.0042,3445.454,3320.349,42,42
4190,19.21,0.006,18.597,0.008,0.613,0.01,3443.726,3339.642,72,72
4191,18.926,0.009,18.343,0.003,0.583,0.0095,3453.727,3459.287,72,72
4192,18.941,0.003,18.344,0.007,0.597,0.0076,3440.398,3517.814,73,73
4193,19.106,0.005,18.514,0.006,0.592,0.0078,3455.454,3536.077,73,73
4194,17.65,0.009,17.114,0.005,0.536,0.0103,3450.292,3549.083,53,53
4195,18.664,0.004,18.096,0.006,0.568,0.0072,3447.546,3707.269,63,63
4196,18.294,0.006,17.747,0.001,0.547,0.0061,3477.063,3027.402,62,62
4197,18.502,0.006,17.94,0.003,0.562,0.0067,3474.042,3046.182,62,62
4198,17.219,0.004,16.63,0.005,0.589,0.0064,3464.091,3171.642,42,42
4199,18.6,0.004,18.042,0.002,0.558,0.0045,3474.07,3188.239,62,62
4200,17.953,0.005,17.411,0.006,0.542,0.0078,3481.045,3291.633,52,52
4201,17.173,0.006,16.569,0.008,0.604,0.01,3487.04,3295.007,42,42
4202,18.261,0.004,17.701,0.003,0.56,0.005,3464.802,3331.963,62,62
4203,17.939,0.006,17.402,0.002,0.537,0.0063,3470.61,3366.521,52,52
4204,18.892,0.005,18.308,0.009,0.584,0.0103,3463.24,3453.444,73,73
4205,17.276,0.007,16.702,0.005,0.574,0.0086,3465.021,3465.766,43,43
4206,18.021,0.002,17.481,0.003,0.54,0.0036,3471.007,3523.344,53,53
4207,17.874,0.003,17.338,0.005,0.536,0.0058,3474.79,3537.075,53,53
4208,18.482,0.004,17.92,0.015,0.562,0.0155,3478.262,3568.047,63,63
4209,18.155,0.003,17.611,0.005,0.544,0.0058,3483.676,3602.53,63,63
4210,18.796,0.009,18.222,0.006,0.574,0.0108,3484.862,3608.67,73,73
4211,18.672,0.006,18.095,0.01,0.577,0.0117,3483.286,3613.196,63,63
4212,19.193,0.006,18.582,0.005,0.611,0.0078,3486.982,3794.312,74,74
4213,18.899,0.006,18.237,0.002,0.662,0.0063,3483.115,3903.788,74,74
4214,17.729,0.005,17.192,0.001,0.537,0.0051,3494.863,3159.986,52,52
4215,17.408,0.007,16.852,0.008,0.556,0.0106,3490.65,3168.877,42,42
4216,18.534,0.011,17.969,0.015,0.565,0.0186,3506.862,3186.908,62,62
4217,16.521,0.0059,15.812,0.0065,0.709,0.0088,3503.863,3231.16,22,22
4218,18.906,0.006,18.311,0.008,0.595,0.01,3500.422,3357.143,72,72
4219,18.788,0.009,18.206,0.005,0.582,0.0103,3510.33,3343.296,72,72
4220,18.382,0.004,17.827,0.006,0.555,0.0072,3503.698,3463.955,63,63
4221,18.304,0.009,17.747,0.003,0.557,0.0095,3500.892,3569.579,63,63
4222,19.182,0.004,18.567,0.01,0.615,0.0108,3490.928,3663.03,73,73
4223,18.814,0.016,18.252,0.006,0.562,0.0171,3510.95,3885.569,74,74
4224,19.194,0.01,18.579,0.01,0.615,0.0141,3507.28,3910.998,74,74
4225,18.116,0.007,17.576,0.008,0.54,0.0106,3510.992,3944.177,55,65
4226,18.825,0.004,18.251,0.005,0.574,0.0064,3512.857,3981.909,75,75
4227,16.333,0.0054,15.622,0.0059,0.711,0.008,3537.67,3239.856,22,22
4228,18.851,0.003,18.27,0.006,0.581,0.0067,3517.513,3255.583,72,72
4229,17.684,0.004,17.152,0.009,0.532,0.0098,3529.33,3253.031,52,52
4230,19.009,0.002,18.407,0.004,0.602,0.0045,3524.295,3338.557,72,72
4231,18.522,0.003,17.964,0.008,0.558,0.0085,3516.654,3490.982,63,63
4232,16.734,0.0065,16.051,0.003,0.683,0.0072,3522.766,3590.083,33,33
