,v,v_err,i,i_err,vi,vi_err,x,y
2710,20.713,0.009,20.251,0.008,0.45995341662445793,0.012,2369.86,3535.716
2711,22.66,0.019,22.023,0.021,0.638822765304763,0.0283,2386.576,3661.161
2712,22.069,0.013,21.52,0.02,0.550822765304763,0.0239,2367.8,3672.151
2713,21.312,0.011,20.819,0.009,0.4923421461395698,0.0142,2366.574,3839.324
2714,22.327,0.005,21.714,0.011,0.6107419028990491,0.0121,2401.742,2999.251
2715,22.228,0.019,21.634,0.007,0.5897833923544145,0.0202,2398.062,3270.824
2716,22.552,0.013,21.91,0.021,0.6384578600400269,0.0247,2393.591,3362.055
2717,22.206,0.016,21.61,0.024,0.5917866699926096,0.0288,2412.172,3345.408
2718,21.009,0.005,20.54,0.014,0.46520381784240455,0.0149,2406.429,3378.691
2719,17.668,0.0037,17.02,0.0041,0.6454339846682279,0.0055,2390.676,3461.732
2720,21.698,0.016,21.178,0.014,0.5188501233133366,0.0213,2404.745,3582.909
2721,19.753,0.009,19.321,0.01,0.43106812280834467,0.0135,2405.522,3665.645
2722,21.05,0.01,20.563,0.011,0.48602315546261027,0.0149,2408.588,3664.065
2723,22.037,0.04,21.42,0.027,0.6160231554626103,0.0483,2405.375,3794.335
2724,21.906,0.028,21.35,0.007,0.5550386097260942,0.0289,2408.136,3858.334
2725,21.592,0.006,21.074,0.013,0.5170103389311898,0.0143,2412.615,3896.304
2726,21.539,0.006,21.03,0.017,0.5080103389311897,0.018,2392.515,3977.824
2727,20.766,0.014,20.29,0.012,0.4729315526899241,0.0184,2434.095,3055.892
2728,22.585,0.008,21.946,0.017,0.6370302908189303,0.0188,2436.834,3045.038
2729,21.75,0.011,21.227,0.02,0.5194118768460249,0.0228,2423.827,3157.316
2730,21.518,0.017,20.995,0.021,0.5151385396258863,0.027,2424.376,3242.27
2731,21.536,0.011,21.022,0.011,0.5110357536616599,0.0156,2432.171,3446.015
2732,20.243,0.006,19.816,0.005,0.42602315546261027,0.0078,2417.346,3765.783
2733,22.796,0.02,22.126,0.02,0.6677419028990491,0.0283,2442.131,3010.826
2734,20.388,0.01,19.954,0.007,0.4291395147426869,0.0122,2446.262,3074.455
2735,18.344,0.005,17.719,0.007,0.6202273924141387,0.0086,2449.682,3130.799
2736,21.509,0.018,20.986,0.012,0.5187833923544145,0.0216,2462.599,3120.998
2737,22.217,0.022,21.611,0.017,0.5989645720072914,0.0278,2460.966,3245.529
2738,20.219,0.009,19.793,0.011,0.4217833923544144,0.0142,2459.318,3304.584
2739,22.333,0.013,21.717,0.014,0.6115936503298229,0.0191,2439.959,3315.865
2740,19.908,0.009,19.488,0.005,0.4155936503298229,0.0103,2448.306,3407.908
2741,22.681,0.006,21.956,0.029,0.7205936503298229,0.0296,2452.809,3393.388
2742,21.899,0.005,21.346,0.015,0.5479230362990796,0.0158,2457.334,3404.839
2743,22.02,0.015,21.421,0.044,0.5939230362990795,0.0465,2459.279,3398.23
2744,19.623,0.009,19.18,0.002,0.4414039366173693,0.0092,2459.356,3631.657
2745,21.374,0.015,20.883,0.006,0.48930550010625007,0.0162,2453.465,3712.657
